2.000000000000000042e-03 1.996605760956722802e-03 1.000000000000000000e+03 1.493420658363163284e+03 1.213859285563687536e+02
4.000000000000000083e-03 3.984761803322105743e-03 1.000000000000000000e+03 7.080241718808234737e+02 1.392025486966790879e+02
6.000000000000000125e-03 5.962070728694078038e-03 1.000000000000000000e+03 4.732093603588371025e+02 1.545472025989340636e+02
8.000000000000000167e-03 7.922966690903691933e-03 1.000000000000000000e+03 3.560923308157531437e+02 1.572731317335176016e+02
5.000000000000000000e-01 2.454618116267402173e-01 2.000000000000000000e+01 6.795763977072902584e+00 8.318434946056445511e+00
5.999999999999999778e-01 2.514409243636409053e-01 2.000000000000000000e+01 6.277146051887292799e+00 1.127328576805412474e+01
6.999999999999999556e-01 3.114440398680441979e-01 2.000000000000000000e+01 4.795061150494289492e+00 1.522461159399457031e+01
1.000000000000000056e-01 9.382415940007135524e-02 2.000000000000000000e+01 2.098841351812501088e+01 4.518928190425612001e+00
2.000000000000000111e-01 1.788401792452965766e-01 2.000000000000000000e+01 1.041849946580481578e+01 5.091888308597089186e+00
2.999999999999999889e-01 1.908582363713014207e-01 2.000000000000000000e+01 9.496145316193256747e+00 5.743253957797173292e+00
4.000000000000000222e-01 2.086475727455112672e-01 2.000000000000000000e+01 8.449536949262840935e+00 6.868734773327572540e+00
5.000000000000000278e-02 4.840619630196685286e-02 2.000000000000000000e+02 5.828401922637401356e+01 1.341959418263593591e+02
5.999999999999999778e-02 5.731573180989302241e-02 2.000000000000000000e+02 4.922396673390283439e+01 1.567413803603112683e+02
7.000000000000000666e-02 6.608593965584809438e-02 2.000000000000000000e+02 3.328382829214146454e+01 4.436322157533751920e+02
1.000000000000000021e-02 9.985231321293610435e-03 2.000000000000000000e+02 2.986182486990574603e+02 3.845309712964848359e+01
2.000000000000000042e-02 1.992616547787648060e-02 2.000000000000000000e+02 1.496410482654206646e+02 6.248994900222172078e+01
2.999999999999999889e-02 2.966417594892196974e-02 2.000000000000000000e+02 9.510824372122833381e+01 8.154393210905085709e+01
4.000000000000000083e-02 3.915453431967749753e-02 2.000000000000000000e+02 7.009005089479946093e+01 1.018275547739609124e+02
2.000000000000000111e-01 1.545959758891389813e-01 5.000000000000000000e+01 1.239036491446020882e+01 2.110019608821791692e+01
2.399999999999999911e-01 1.742319193743212258e-01 5.000000000000000000e+01 1.130229330280455180e+01 2.469089151885290079e+01
2.800000000000000266e-01 2.012315853123503306e-01 5.000000000000000000e+01 9.006625597870320021e+00 4.154268807696136179e+01
4.000000000000000083e-02 3.862432254517785685e-02 5.000000000000000000e+01 5.388370417505682042e+01 9.731343657302774730e+00
8.000000000000000167e-02 7.284607348567147256e-02 5.000000000000000000e+01 2.779074304361788705e+01 1.098981560566846838e+01
1.199999999999999956e-01 9.973385698701008051e-02 5.000000000000000000e+01 1.974475183222540409e+01 1.425802550215841791e+01
1.600000000000000033e-01 1.319454370182260861e-01 5.000000000000000000e+01 1.492450440106661880e+01 1.673609391209410902e+01
2.000000000000000042e-02 1.957469497391397389e-02 5.000000000000000000e+02 1.363739510419841849e+02 1.568950711091021333e+02
2.400000000000000050e-02 2.331202502486072123e-02 5.000000000000000000e+02 1.177222184817367321e+02 1.890150120303779886e+02
2.800000000000000058e-02 2.712138261158836272e-02 5.000000000000000000e+02 9.842707992673314266e+01 2.505559693380337194e+02
4.000000000000000083e-03 3.993166698972865948e-03 5.000000000000000000e+02 7.467187109385274653e+02 7.388869220146686700e+01
8.000000000000000167e-03 7.949498404141754071e-03 5.000000000000000000e+02 3.648570446096118189e+02 9.886367515493481051e+01
1.200000000000000025e-02 1.185809559017673639e-02 5.000000000000000000e+02 2.314320442400368165e+02 1.040463399116531065e+02
1.600000000000000033e-02 1.573999158008775739e-02 5.000000000000000000e+02 1.695984702692855421e+02 1.194170971865974735e+02
